iter	Passed	Remaining
639	21616	12159
640	21638	12119
641	21660	12078
642	21680	12037
643	21701	11996
644	21722	11955
645	21747	11917
646	21768	11876
647	21789	11836
648	21813	11797
649	21839	11759
650	21874	11726
651	21900	11689
652	21923	11650
653	21946	11611
654	21967	11570
655	21992	11532
656	22014	11493
657	22042	11456
658	22064	11417
659	22086	11377
660	22110	11339
661	22132	11300
662	22152	11260
663	22173	11220
664	22194	11180
665	22216	11141
666	22244	11105
667	22268	11067
668	22290	11028
669	22325	10996
670	22347	10957
671	22368	10918
672	22389	10878
673	22410	10839
674	22443	10806
675	22474	10771
676	22496	10733
677	22516	10693
678	22539	10655
679	22561	10616
680	22581	10577
681	22602	10539
682	22625	10501
683	22648	10463
684	22674	10427
685	22696	10388
686	22717	10350
687	22739	10311
688	22759	10273
689	22779	10234
690	22800	10195
691	22819	10156
692	22841	10118
693	22865	10081
694	22904	10051
695	22934	10017
696	22957	9980
697	22980	9942
698	23000	9904
699	23024	9867
700	23045	9829
701	23068	9792
702	23100	9759
703	23131	9725
704	23159	9690
705	23190	9657
706	23215	9621
707	23245	9587
708	23272	9551
709	23305	9518
710	23349	9491
711	23379	9456
712	23410	9423
713	23456	9395
714	23494	9364
715	23540	9337
716	23571	9303
717	23596	9267
718	23624	9232
719	23651	9197
720	23679	9163
721	23703	9126
722	23727	9090
723	23755	9056
724	23784	9021
725	23808	8985
726	23830	8948
727	23851	8911
728	23890	8881
729	23914	8845
730	23935	8808
731	23960	8772
732	23987	8737
733	24016	8703
734	24045	8669
735	24066	8632
736	24088	8595
737	24109	8559
738	24132	8523
739	24157	8487
740	24185	8453
741	24211	8418
742	24237	8383
743	24260	8347
744	24281	8311
745	24303	8275
746	24344	8245
747	24406	8222
748	24460	8197
749	24516	8172
750	24562	8143
751	24608	8115
752	24646	8084
753	24689	8055
754	24719	8021
755	24754	7989
756	24808	7963
757	24865	7938
758	24961	7925
759	25018	7900
760	25070	7873
761	25097	7838
762	25123	7803
763	25149	7768
764	25174	7733
765	25198	7697
766	25249	7670
767	25296	7641
768	25328	7608
769	25355	7573
770	25385	7539
771	25412	7505
772	25437	7470
773	25463	7435
774	25501	7403
775	25543	7373
776	25577	7340
777	25618	7310
778	25669	7282
779	25703	7249
780	25749	7220
781	25795	7191
782	25828	7158
783	25864	7126
784	25905	7095
785	25944	7063
786	25972	7029
787	25997	6994
788	26023	6959
789	26047	6923
790	26071	6888
791	26098	6854
792	26125	6819
793	26151	6784
794	26177	6750
795	26200	6714
796	26225	6679
797	26253	6645
798	26278	6610
799	26308	6577
800	26333	6542
801	26368	6509
802	26404	6477
803	26447	6447
804	26490	6417
805	26519	6383
806	26548	6349
807	26600	6320
808	26648	6291
809	26710	6265
810	26769	6238
811	26837	6213
812	26896	6186
813	26987	6166
814	27067	6144
815	27101	6111
816	27133	6077
817	27167	6044
818	27219	6015
819	27266	5985
820	27322	5957
821	27363	5925
822	27415	5896
823	27452	5863
824	27509	5835
825	27570	5807
826	27613	5776
827	27675	5748
828	27731	5720
829	27774	5688
830	27809	5655
831	27904	5634
832	27978	5609
833	28381	5649
834	28445	5620
835	28497	5590
836	28560	5561
837	28610	5530
838	28662	5500
839	28723	5471
840	28808	5446
841	28848	5413
842	28902	5382
843	28940	5349
844	29004	5320
845	29044	5287
846	29088	5254
847	29124	5220
848	29171	5188
849	29220	5156
850	29275	5125
851	29329	5094
852	29404	5067
853	29491	5041
854	29551	5011
855	29610	4981
856	29651	4947
857	29722	4919
858	29777	4887
859	29811	4853
860	29847	4818
861	29888	4784
862	29922	4750
863	29956	4715
864	29991	4680
865	30035	4647
866	30070	4612
867	30106	4578
868	30203	4553
869	30277	4524
870	30334	4492
871	30401	4462
872	30458	4431
873	30496	4396
874	30532	4361
875	30558	4325
876	30591	4290
877	30623	4255
878	30649	4219
879	30680	4183
880	30710	4148
881	30737	4112
882	30763	4076
883	30796	4041
884	30830	4006
885	30862	3971
886	30897	3936
887	30943	3902
888	30975	3867
889	31009	3832
890	31040	3797
891	31088	3764
892	31117	3728
893	31140	3692
894	31160	3655
895	31180	3619
896	31201	3582
897	31224	3546
898	31244	3510
899	31264	3473
900	31287	3437
901	31307	3401
902	31334	3365
903	31361	3330
904	31388	3294
905	31414	3259
906	31435	3223
907	31467	3188
908	31498	3153
909	31523	3117
910	31562	3083
911	31593	3048
912	31625	3013
913	31658	2978
914	31713	2946
915	31760	2912
916	31804	2878
917	31853	2845
918	31889	2810
919	31952	2778
920	31992	2744
921	32032	2709
922	32076	2675
923	32116	2641
924	32153	2607
925	32196	2572
926	32227	2537
927	32249	2502
928	32269	2466
929	32291	2430
930	32315	2395
931	32335	2359
932	32355	2323
933	32380	2288
934	32409	2253
935	32447	2218
936	32519	2186
937	32557	2151
938	32603	2117
939	32637	2083
940	32671	2048
941	32704	2013
942	32733	1978
943	32757	1943
944	32777	1907
945	32801	1872
946	32821	1836
947	32850	1801
948	32877	1766
949	32900	1731
950	32930	1696
951	32974	1662
952	33002	1627
953	33035	1592
954	33081	1558
955	33117	1524
956	33157	1489
957	33216	1456
958	33274	1422
959	33338	1389
960	33373	1354
961	33427	1320
962	33476	1286
963	33498	1250
964	33561	1217
965	33592	1182
966	33619	1147
967	33653	1112
968	33679	1077
969	33701	1042
970	33720	1007
971	33740	971
972	33764	936
973	33790	902
974	33813	867
975	33833	831
976	33854	796
977	33876	762
978	33898	727
979	33917	692
980	33936	657
981	33959	622
982	33985	587
983	34008	552
984	34029	518
985	34073	483
986	34128	449
987	34174	415
988	34201	380
989	34232	345
990	34260	311
991	34285	276
992	34306	241
993	34326	207
994	34349	172
995	34370	138
996	34390	103
997	34409	68
998	34437	34
999	34459	0
