iter	MAE
208	91.04036524
209	91.03397966
210	91.02272044
211	91.01500555
212	91.01269724
213	91.01006751
214	90.99555194
215	90.98208792
216	90.90529253
217	90.89969269
218	90.88970088
219	90.87217529
220	90.8717537
221	90.86278003
222	90.83423353
223	90.82928437
224	90.82664154
225	90.82172174
226	90.81906289
227	90.80742116
228	90.79104943
229	90.78095315
230	90.74553023
231	90.62276311
232	90.59715004
233	90.59525578
234	90.57547971
235	90.5717014
236	90.52803364
237	90.50093368
238	90.49381617
239	90.48062623
240	90.45455129
241	90.44832067
242	90.34864081
243	90.27715579
244	90.18215806
245	90.14312166
246	90.08483597
247	89.99691142
248	89.99686596
249	89.93746341
250	89.93004675
251	89.92986247
252	89.92766881
253	89.92695422
254	89.91891679
255	89.89451691
256	89.89233969
257	89.89231233
258	89.88773903
259	89.87856557
260	89.85735903
261	89.83870216
262	89.82762438
263	89.81867529
264	89.81866815
265	89.81866315
266	89.81818831
267	89.7980353
268	89.79755404
269	89.79728437
270	89.79720945
271	89.79715633
272	89.797151
273	89.79714762
274	89.79714642
275	89.7970509
276	89.79701211
277	89.79693538
278	89.79674772
279	89.78240337
280	89.7774939
281	89.77503975
282	89.72688456
283	89.72049818
284	89.71932305
285	89.7151556
286	89.71180045
287	89.71178003
288	89.7103031
289	89.70955464
290	89.7094991
291	89.70858085
292	89.70828799
293	89.70327207
294	89.70325215
295	89.7029593
296	89.7023491
297	89.7005378
298	89.69788895
299	89.64836341
300	89.6169138
301	89.53662524
302	89.5000608
303	89.48736287
304	89.48524055
305	89.48464486
306	89.48391604
307	89.4752525
308	89.46292529
309	89.46230348
310	89.44961629
311	89.44715703
312	89.42944966
313	89.42929686
314	89.42503718
315	89.42171253
316	89.40786366
317	89.40217095
318	89.39852409
319	89.3985079
320	89.3981812
321	89.38993851
322	89.37404176
323	89.29504346
324	89.24155672
325	89.23587772
326	89.22707147
327	89.22661715
328	89.22505033
329	89.22317504
330	89.22311983
331	89.20408059
332	89.20401976
333	89.20380343
334	89.19353103
335	89.19323959
336	89.16580091
337	89.16458988
338	89.15798684
339	89.12517358
340	89.12284334
341	89.1126714
342	89.08617015
343	89.08093376
344	89.00743613
345	89.00584723
346	88.95684023
347	88.95619259
348	88.95606834
349	88.95380425
350	88.94777792
351	88.94769613
352	88.92320356
353	88.90705816
354	88.90697663
355	88.90692956
356	88.90683281
357	88.88455391
358	88.86895653
359	88.86795101
360	88.84752875
361	88.84750585
362	88.84719946
363	88.84690616
364	88.84591028
365	88.84590323
366	88.84560065
367	88.84546436
368	88.84533453
369	88.8132922
370	88.81258552
371	88.81244965
372	88.80148932
373	88.79371268
374	88.79209141
375	88.79008009
376	88.78360056
377	88.77483912
378	88.7728836
379	88.76502545
380	88.76493486
381	88.75858467
382	88.75855357
383	88.75781637
384	88.73149667
385	88.70824676
386	88.69579335
387	88.69577574
388	88.69571542
389	88.68009022
390	88.67985395
391	88.67981253
392	88.67980118
393	88.67969414
394	88.67840406
395	88.67592666
396	88.67243502
397	88.65487058
398	88.6435218
399	88.64338918
400	88.64325041
401	88.64237148
402	88.64139771
403	88.64048808
404	88.63666823
405	88.59932132
406	88.59923229
407	88.54572527
408	88.53799209
409	88.53585868
410	88.51784309
411	88.48996914
412	88.48951719
413	88.44322455
414	88.42483721
415	88.42285603
416	88.39803834
417	88.39532853
418	88.39201009
419	88.38804045
420	88.38150898
421	88.38132116
422	88.3734582
423	88.3655239
424	88.35028213
425	88.32880188
426	88.31519018
427	88.31390772
428	88.3118669
429	88.29129666
430	88.2902083
431	88.28466009
432	88.28095926
433	88.27871032
434	88.2728447
435	88.27253599
436	88.24314203
437	88.24308668
438	88.2245471
439	88.21531386
440	88.21518342
441	88.20333138
442	88.20332683
443	88.20318136
444	88.20315963
445	88.20301637
446	88.20301531
447	88.20287585
448	88.20284571
449	88.20268653
450	88.15347452
451	88.15201397
452	88.15148304
453	88.14670224
454	88.14061264
455	88.13947616
456	88.13918221
457	88.1389017
458	88.1365789
459	88.13657477
460	88.13437715
461	88.13099446
462	88.1102089
463	88.1101533
464	88.10025918
465	88.08997548
466	88.08961701
467	88.08555497
468	88.08555297
469	88.08552743
470	88.08542492
471	88.08084152
472	88.06511652
473	88.0618692
474	88.06176338
475	88.06142698
476	88.06122275
477	88.06081096
478	88.03708737
479	88.03538594
480	88.03530057
481	88.03270702
482	88.0326616
483	88.03260928
484	88.03260655
485	88.03258627
486	88.03258189
487	88.03216662
488	88.0288702
489	88.02639273
490	88.02463504
491	88.02456314
492	87.97946359
493	87.96314967
494	87.92166993
495	87.90433283
496	87.90224422
497	87.90173402
498	87.89789937
499	87.89518217
500	87.89357031
501	87.89256028
502	87.88473413
503	87.88470727
504	87.8846788
505	87.88231753
506	87.88227208
507	87.88220008
508	87.88118484
509	87.88025996
510	87.87692613
511	87.87516881
512	87.84460282
513	87.84430328
514	87.82373784
515	87.81629125
516	87.80963141
517	87.80949467
518	87.80742131
519	87.78873456
520	87.78334389
521	87.78260488
522	87.77115936
523	87.75998053
524	87.75617507
525	87.75315066
526	87.73484342
527	87.70408113
528	87.70335992
529	87.70331906
530	87.70204383
531	87.70203043
532	87.70202944
533	87.70163987
534	87.68733465
535	87.68694287
536	87.68694158
537	87.68694081
538	87.68691055
539	87.68690636
540	87.68667216
541	87.68667214
542	87.68665611
543	87.68542908
544	87.68519632
545	87.68518147
546	87.68513412
547	87.68496494
548	87.68488207
549	87.68416934
550	87.68397558
551	87.67264732
552	87.64042888
553	87.60929912
554	87.60927951
555	87.58291832
556	87.58279863
557	87.58205071
558	87.58187842
559	87.55860305
560	87.55721173
561	87.55616458
562	87.55603271
563	87.54093544
564	87.54084468
565	87.53442593
566	87.53423676
567	87.53102211
568	87.52903447
569	87.52875278
570	87.52870165
571	87.51466766
572	87.51446213
573	87.51440471
574	87.51422244
575	87.51030363
576	87.51014916
577	87.51013091
578	87.50760743
579	87.504582
580	87.4962779
581	87.49624267
582	87.49624168
583	87.49620477
584	87.47980329
585	87.47891662
586	87.47645313
587	87.45385862
588	87.41867423
589	87.40660531
590	87.39640155
591	87.39635085
592	87.39633291
593	87.39081573
594	87.38679935
595	87.38678383
596	87.38652792
597	87.38652578
598	87.38631655
599	87.37256435
600	87.36510236
601	87.36479622
602	87.36475726
603	87.36475668
604	87.33343783
605	87.33312427
606	87.33107121
607	87.33049605
608	87.33044723
609	87.33024459
610	87.33023187
611	87.33018253
612	87.33017522
613	87.32923574
614	87.3292349
615	87.32921068
616	87.32916375
617	87.32915644
618	87.31200928
619	87.31190476
620	87.30992361
621	87.29572464
622	87.28516686
623	87.27886478
624	87.25305318
625	87.25299422
626	87.25297936
627	87.25297929
628	87.25297576
629	87.25297533
630	87.25262496
631	87.25222059
632	87.25213166
633	87.25179938
634	87.23177644
635	87.21987809
636	87.20302679
637	87.15491184
638	87.13378768
639	87.13233637
640	87.13231462
641	87.1167815
642	87.1167795
643	87.11675822
644	87.1167582
645	87.1167489
646	87.11673763
647	87.08351428
648	87.07934119
649	87.07114464
650	87.04216591
651	87.04215597
652	87.04213304
653	87.0394029
654	87.03894007
655	87.03874575
656	87.03196868
657	87.03196511
658	87.03196506
659	87.03196286
660	87.03193317
661	87.03193283
662	87.03193264
663	87.03192802
664	87.03191385
665	87.03190726
666	87.02953697
667	87.02919672
668	87.02708827
669	87.02570865
670	87.02570827
671	87.02495099
672	87.01594981
673	87.01512273
674	87.01425913
675	87.00770189
676	87.00588075
677	86.99828256
678	86.96843304
679	86.96843271
680	86.94349567
681	86.94349566
682	86.94333012
683	86.94332572
684	86.94332494
685	86.94331246
686	86.94331007
687	86.94330818
688	86.94330068
689	86.94292199
690	86.94287656
691	86.94287637
692	86.94285581
693	86.9428542
694	86.94276215
695	86.94274637
696	86.90378629
697	86.90337024
698	86.90275609
699	86.89912439
700	86.89695323
701	86.89691595
702	86.89658513
703	86.89644019
704	86.8961174
705	86.89055082
706	86.88846454
707	86.88793681
708	86.88694352
709	86.88648356
710	86.88639077
711	86.87613388
712	86.86981145
713	86.83820161
714	86.81908225
715	86.80804344
716	86.80554711
717	86.79505993
718	86.7949182
719	86.79474403
720	86.775992
721	86.75538086
722	86.75537691
723	86.74598906
724	86.7459744
725	86.74568192
726	86.73806563
727	86.73642069
728	86.73569097
729	86.73438234
730	86.72545933
731	86.71727787
732	86.71506525
733	86.71299707
734	86.71294384
735	86.71294139
736	86.71294036
737	86.71293859
738	86.71293647
739	86.71038645
740	86.70895198
741	86.70827578
742	86.70789265
743	86.70754336
744	86.70754005
745	86.69507333
746	86.6600077
747	86.65930334
748	86.64965553
749	86.64499066
750	86.64428106
751	86.64377914
752	86.64365121
753	86.64290352
754	86.64283386
755	86.6400101
756	86.64000838
757	86.63999668
758	86.63999263
759	86.63968874
760	86.63932613
761	86.63821421
762	86.63563537
763	86.63523344
764	86.63383835
765	86.63206746
766	86.60078047
767	86.59062151
768	86.58346389
769	86.5834252
770	86.58266029
771	86.582524
772	86.58237382
773	86.58229021
774	86.58225383
775	86.5787699
776	86.57752303
777	86.56652418
778	86.56571156
779	86.56570118
780	86.56558955
781	86.56531376
782	86.56516084
783	86.556746
784	86.55672173
785	86.53999128
786	86.53146723
787	86.52419194
788	86.52178384
789	86.499696
790	86.49757104
791	86.47961175
792	86.4765391
793	86.45390626
794	86.42681945
795	86.42679595
796	86.42673325
797	86.42671462
798	86.42661122
799	86.42231936
800	86.42075756
801	86.42070706
802	86.40774145
803	86.39800809
804	86.38207833
805	86.38205112
806	86.37388146
807	86.37385514
808	86.34974225
809	86.34973433
810	86.34968791
811	86.34968777
812	86.34967634
813	86.34771244
814	86.34260913
815	86.33738311
816	86.3373765
817	86.33694852
818	86.33694777
819	86.33678217
820	86.33665897
821	86.33650334
822	86.33648916
823	86.33638385
824	86.33555448
825	86.33551857
826	86.33515138
827	86.3331275
828	86.32774143
829	86.32727574
830	86.32711434
831	86.31854773
832	86.3185193
833	86.3185095
834	86.31842058
835	86.31776543
836	86.31767657
837	86.31747172
838	86.31713961
839	86.31707667
840	86.31707439
841	86.31393154
842	86.31375575
843	86.31325134
844	86.2768054
845	86.27627122
846	86.2619384
847	86.2597282
848	86.25626754
849	86.25607131
850	86.25546832
851	86.24450319
852	86.24415348
853	86.24399299
854	86.24315634
855	86.23401412
856	86.21577047
857	86.21222809
858	86.21219132
859	86.21171355
860	86.20886702
861	86.20779038
862	86.20500549
863	86.17614807
864	86.13315541
865	86.1330888
866	86.13175143
867	86.13168953
868	86.12107596
869	86.10746767
870	86.10746616
871	86.1074658
872	86.10730167
873	86.07189385
874	86.07146458
875	86.05053453
876	86.03786078
877	86.03765402
878	86.03751233
879	86.03750854
880	86.0375067
881	86.03750294
882	86.03749639
883	86.037493
884	86.03749281
885	86.03712415
886	86.03703301
887	86.03699879
888	86.03690382
889	86.0326226
890	86.03196411
891	86.02309459
892	86.02283307
893	86.02282877
894	86.01635047
895	86.01580642
896	86.00824877
897	86.00342737
898	85.97778088
899	85.97772169
900	85.97215804
901	85.97208509
902	85.96824807
903	85.96737159
904	85.96699531
905	85.9669795
906	85.96630705
907	85.9658466
908	85.96583459
909	85.93297494
910	85.92286009
911	85.92231938
912	85.92206418
913	85.91314388
914	85.90934924
915	85.90848946
916	85.90847805
917	85.90786527
918	85.90778355
919	85.90777743
920	85.90777241
921	85.9077695
922	85.90776929
923	85.90776829
924	85.90756325
925	85.9073068
926	85.90502268
927	85.90499491
928	85.90497819
929	85.90489726
930	85.90489085
931	85.90488813
932	85.90487545
933	85.90487517
934	85.90482174
935	85.90454787
936	85.90442381
937	85.90409073
938	85.90312442
939	85.89915508
940	85.8979887
941	85.89732598
942	85.89732266
943	85.89720078
944	85.89718632
945	85.89711072
946	85.89703406
947	85.89689114
948	85.87841015
949	85.87754109
950	85.84683492
951	85.83159895
952	85.82667708
953	85.8266559
954	85.81301071
955	85.78544968
956	85.76414068
957	85.76359224
958	85.76357227
959	85.76357172
960	85.76353661
961	85.76330156
962	85.76330124
963	85.76295892
964	85.73021679
965	85.72973551
966	85.72561135
967	85.72512568
968	85.71859303
969	85.71858635
970	85.7181181
971	85.70864153
972	85.70822805
973	85.70820455
974	85.7080164
975	85.70704142
976	85.70699743
977	85.70691157
978	85.70685384
979	85.70647191
980	85.7022288
981	85.7021592
982	85.70214717
983	85.70214646
984	85.70214221
985	85.70213411
986	85.70209187
987	85.70209086
988	85.69830715
989	85.69822617
990	85.69821235
991	85.67690243
992	85.67683659
993	85.67683215
994	85.67674179
995	85.67518517
996	85.67344863
997	85.64459845
998	85.64377213
