iter	Passed	Remaining
190	8294	35132
191	8328	35047
192	8360	34958
193	8415	34965
194	8458	34920
195	8503	34882
196	8616	35120
197	8652	35045
198	8697	35010
199	8731	34927
200	8770	34865
201	8807	34794
202	8842	34717
203	8873	34625
204	8916	34578
205	8950	34498
206	8977	34390
207	9003	34282
208	9032	34184
209	9063	34095
210	9127	34131
211	9188	34154
212	9256	34200
213	9310	34197
214	9352	34147
215	9394	34097
216	9427	34018
217	9456	33920
218	9483	33819
219	9509	33715
220	9546	33651
221	9581	33578
222	9671	33696
223	9707	33629
224	9759	33615
225	9794	33545
226	9844	33524
227	9903	33531
228	9954	33515
229	10012	33519
230	10066	33511
231	10125	33517
232	10160	33446
233	10211	33426
234	10257	33389
235	10300	33344
236	10332	33264
237	10360	33172
238	10388	33076
239	10415	32982
240	10443	32891
241	10468	32790
242	10501	32714
243	10529	32625
244	10558	32538
245	10585	32443
246	10612	32353
247	10641	32266
248	10666	32171
249	10960	32882
250	10990	32795
251	11041	32775
252	11069	32684
253	11095	32586
254	11122	32495
255	11166	32454
256	11194	32362
257	11227	32291
258	11255	32200
259	11277	32098
260	11304	32007
261	11340	31944
262	11382	31896
263	11426	31855
264	11468	31809
265	11529	31813
266	11561	31741
267	11600	31685
268	11647	31652
269	11684	31591
270	11722	31534
271	11756	31466
272	11799	31421
273	11842	31377
274	11888	31343
275	11927	31287
276	12004	31334
277	12117	31471
278	12173	31459
279	12219	31421
280	12270	31397
281	12332	31400
282	12380	31366
283	12407	31279
284	12440	31209
285	12470	31131
286	12496	31046
287	12528	30973
288	12566	30916
289	12608	30868
290	12637	30789
291	12665	30709
292	12697	30639
293	12734	30579
294	12772	30523
295	12839	30537
296	12904	30545
297	12939	30480
298	12976	30424
299	13011	30360
300	13051	30310
301	13093	30262
302	13160	30273
303	13252	30340
304	13288	30281
305	13324	30219
306	13362	30163
307	13399	30104
308	13446	30068
309	13491	30029
310	13555	30031
311	13595	29980
312	13653	29968
313	13746	30031
314	13799	30008
315	13834	29945
316	13891	29930
317	13948	29914
318	14007	29903
319	14060	29877
320	14120	29868
321	14186	29870
322	14262	29894
323	14365	29973
324	14425	29959
325	14576	30136
326	14658	30169
327	14704	30127
328	14749	30081
329	14789	30027
330	14850	30014
331	14907	29993
332	14964	29974
333	15026	29963
334	15109	29993
335	15182	30004
336	15236	29975
337	15284	29936
338	15334	29899
339	15437	29967
340	15497	29949
341	15551	29920
342	15765	30198
343	15894	30309
344	15932	30249
345	16044	30326
346	16127	30348
347	16223	30395
348	16314	30431
349	16370	30401
350	16411	30345
351	16480	30338
352	16578	30385
353	16625	30339
354	16745	30425
355	16818	30423
356	17016	30649
357	17186	30821
358	17290	30872
359	17366	30874
360	17437	30865
361	17574	30974
362	17647	30967
363	17738	30993
364	17895	31132
365	17973	31134
366	18039	31114
367	18114	31109
368	18187	31100
369	18248	31071
370	18526	31410
371	18562	31336
372	18613	31289
373	18658	31229
374	18700	31167
375	18754	31124
376	18826	31111
377	18885	31075
378	18942	31037
379	18988	30982
380	19033	30922
381	19085	30877
382	19120	30801
383	19166	30746
384	19197	30665
385	19232	30592
386	19258	30504
387	19281	30413
388	19303	30320
389	19328	30231
390	19348	30135
391	19370	30043
392	19396	29959
393	19432	29888
394	19469	29820
395	19506	29752
396	19587	29751
397	19670	29753
398	19706	29683
399	19742	29614
400	19776	29542
401	19812	29472
402	19834	29382
403	19856	29292
404	19876	29201
405	19908	29127
406	19934	29044
407	19956	28956
408	19975	28864
409	19998	28778
410	20024	28696
411	20046	28609
412	20066	28521
413	20088	28434
414	20118	28359
415	20146	28282
416	20169	28198
417	20190	28112
418	20222	28041
419	20266	27987
420	20304	27924
421	20348	27871
422	20417	27850
423	20455	27788
424	20489	27721
425	20530	27663
426	20571	27605
427	20607	27540
428	20643	27476
429	20753	27510
430	20809	27472
431	20843	27405
432	20871	27331
433	20896	27251
434	20917	27168
435	20945	27094
436	20971	27017
437	21000	26945
438	21023	26865
439	21047	26787
440	21070	26707
441	21097	26634
442	21121	26556
443	21150	26485
444	21174	26408
445	21206	26341
446	21236	26272
447	21264	26201
448	21292	26129
449	21326	26065
450	21353	25993
451	21375	25915
452	21400	25841
453	21432	25775
454	21456	25700
455	21478	25623
456	21498	25544
457	21518	25465
458	21540	25389
459	21561	25311
460	21582	25234
461	21625	25182
462	21680	25145
463	21774	25153
464	21874	25167
465	21968	25174
466	21996	25105
467	22030	25043
468	22058	24974
469	22085	24905
470	22121	24845
471	22145	24772
472	22167	24698
473	22189	24624
474	22211	24549
475	22231	24473
476	22254	24401
477	22274	24325
478	22298	24253
479	22328	24189
480	22355	24121
481	22378	24049
482	22403	23980
483	22431	23914
484	22473	23863
485	22512	23810
486	22558	23763
487	22596	23708
488	22636	23654
489	22669	23594
490	22714	23546
491	22750	23490
492	22784	23431
493	22816	23370
494	22843	23304
495	22869	23238
496	22890	23167
497	22915	23099
498	22966	23058
499	23055	23055
500	23083	22991
501	23114	22930
502	23162	22886
503	23219	22850
504	23266	22806
505	23297	22745
506	23321	22677
507	23350	22614
508	23375	22548
509	23397	22479
510	23418	22410
511	23440	22341
512	23461	22272
513	23483	22203
514	23505	22136
515	23526	22067
516	23579	22028
517	23613	21972
518	23642	21911
519	23677	21856
520	23700	21789
521	23721	21721
522	23745	21657
523	23779	21601
524	23810	21543
525	23834	21477
526	23854	21409
527	23874	21342
528	23895	21275
529	23918	21210
530	23938	21143
531	23967	21083
532	23992	21021
533	24020	20961
534	24159	20998
535	24220	20966
536	24254	20912
537	24292	20860
538	24329	20808
539	24369	20759
540	24395	20698
541	24418	20634
542	24443	20572
543	24517	20551
544	24594	20532
545	24659	20504
546	24754	20500
547	24799	20455
548	24829	20397
549	24859	20339
550	24898	20289
551	24926	20229
552	24947	20165
553	24968	20101
554	24993	20040
555	25013	19975
556	25033	19910
557	25054	19845
558	25078	19784
559	25099	19721
560	25123	19660
561	25163	19611
562	25451	19755
563	25484	19700
564	25510	19640
565	25539	19583
566	25563	19521
567	25586	19460
568	25607	19397
569	25628	19333
570	25648	19270
571	25676	19212
572	25706	19156
573	25726	19093
574	25747	19031
575	25771	18970
576	25793	18909
577	25814	18847
578	25834	18784
579	25855	18722
580	25877	18662
581	25903	18604
582	25932	18548
583	25971	18500
584	26016	18456
585	26049	18403
586	26095	18360
587	26141	18316
588	26169	18261
589	26199	18206
590	26221	18146
591	26246	18089
592	26267	18028
593	26292	17971
594	26316	17912
595	26346	17859
596	26367	17798
597	26390	17740
598	26414	17682
599	26434	17622
600	26540	17620
601	26572	17567
602	26598	17511
603	26637	17464
604	26675	17416
605	26699	17359
606	26720	17300
607	26740	17240
608	26762	17182
609	26788	17127
610	26813	17071
611	26838	17015
612	26858	16956
613	26878	16897
614	26898	16838
615	26918	16780
616	26938	16722
617	26959	16664
618	26983	16608
619	27016	16558
620	27045	16506
621	27082	16458
622	27110	16405
623	27135	16350
624	27155	16293
625	27175	16235
626	27201	16181
627	27233	16132
628	27254	16075
629	27275	16018
630	27299	15964
631	27320	15908
632	27340	15851
633	27360	15794
634	27382	15739
635	27405	15684
636	27432	15632
637	27459	15580
638	27483	15526
639	27505	15472
640	27541	15425
641	27638	15412
642	27668	15361
643	27700	15312
644	27726	15260
645	27756	15210
646	27777	15155
647	27800	15101
648	27823	15047
649	27843	14992
650	27875	14944
651	27902	14892
652	27924	14838
653	27946	14784
654	27966	14730
655	27987	14676
656	28051	14644
657	28138	14625
658	28194	14589
659	28264	14560
660	28302	14515
661	28337	14468
662	28377	14423
663	28408	14375
664	28431	14322
665	28459	14272
666	28482	14219
667	28522	14175
668	28543	14122
669	28566	14070
670	28586	14016
671	28605	13962
672	28654	13922
673	28730	13896
674	28766	13850
675	28795	13801
676	28889	13783
677	28936	13742
678	28967	13694
679	28994	13644
680	29018	13592
681	29042	13541
682	29066	13490
683	29088	13438
684	29111	13386
685	29131	13334
686	29161	13286
687	29195	13239
688	29232	13194
689	29272	13151
690	29299	13102
691	29319	13049
692	29343	12999
693	29366	12948
694	29397	12900
695	29430	12854
696	29452	12803
697	29475	12753
698	29496	12701
699	29516	12649
700	29539	12599
701	29560	12548
702	29584	12498
703	29614	12451
704	29638	12402
705	29660	12351
706	29682	12301
707	29709	12253
708	29812	12235
709	29842	12189
710	29879	12145
711	29912	12099
712	29942	12052
713	29964	12002
714	29987	11952
715	30006	11902
716	30034	11854
717	30063	11807
718	30084	11757
719	30107	11708
720	30129	11658
721	30149	11608
722	30169	11558
723	30188	11508
724	30207	11458
725	30229	11408
726	30255	11361
727	30285	11315
728	30311	11267
729	30342	11222
730	30372	11176
731	30400	11130
732	30421	11081
733	30444	11032
734	30466	10984
735	30494	10938
736	30522	10891
737	30547	10844
738	30567	10795
739	30587	10747
740	30608	10698
741	30630	10650
742	30651	10602
743	30672	10554
744	30700	10508
745	30729	10462
746	30752	10415
747	30773	10367
748	30799	10321
749	30990	10330
750	31028	10287
751	31094	10254
752	31128	10210
753	31185	10174
754	31216	10129
755	31247	10085
756	31272	10038
757	31295	9991
758	31315	9943
759	31335	9895
760	31355	9847
761	31378	9800
762	31397	9752
763	31418	9705
764	31443	9659
765	31473	9614
766	31494	9567
767	31519	9521
768	31554	9478
769	31587	9435
770	31623	9392
771	31653	9348
772	31685	9304
773	31706	9257
774	31727	9211
775	31748	9164
776	31771	9118
777	31790	9071
778	31810	9024
779	31834	8978
780	31865	8935
781	31890	8890
782	31910	8843
783	31930	8797
784	31949	8750
785	31973	8705
786	32278	8736
787	32396	8715
788	32422	8670
789	32451	8626
790	32475	8580
791	32503	8536
792	32532	8492
793	32554	8446
794	32576	8400
795	32599	8354
796	32618	8308
797	32638	8261
798	32659	8215
799	32685	8171
800	32709	8126
801	32735	8081
802	32761	8037
803	32785	7992
804	32807	7947
805	32827	7901
806	32846	7855
807	32870	7810
808	32905	7768
809	32952	7729
810	32985	7687
811	33006	7641
812	33027	7596
813	33047	7551
814	33068	7506
815	33092	7462
816	33114	7417
817	33134	7372
818	33155	7327
819	33187	7284
820	33215	7241
821	33235	7197
822	33255	7152
823	33279	7108
824	33300	7063
825	33323	7019
826	33342	6974
827	33362	6930
828	33496	6909
829	33522	6866
830	33555	6824
831	33589	6782
832	33625	6741
833	33647	6697
834	33668	6653
835	33691	6609
836	33712	6565
837	33732	6521
838	33753	6477
839	33776	6433
840	33800	6390
841	33826	6347
842	33855	6305
843	33880	6262
844	33899	6218
845	33919	6174
846	33940	6130
847	33961	6087
848	33990	6045
849	34057	6010
850	34087	5968
851	34108	5925
852	34129	5881
853	34151	5838
854	34173	5795
855	34197	5752
856	34216	5709
857	34237	5666
858	34258	5623
859	34281	5580
860	34310	5539
861	34331	5496
862	34354	5453
863	34377	5411
864	34399	5368
865	34421	5326
866	34439	5283
867	34459	5240
868	34498	5200
869	34641	5176
870	34692	5138
871	34752	5101
872	34817	5065
873	34867	5026
874	34925	4989
875	34955	4948
876	34978	4905
877	34999	4863
878	35021	4820
879	35041	4778
880	35062	4735
881	35081	4693
882	35100	4650
883	35123	4608
884	35148	4567
885	35204	4529
886	35256	4491
887	35316	4454
888	35351	4413
889	35379	4372
890	35418	4332
891	35443	4291
892	35462	4249
893	35482	4207
894	35504	4165
895	35524	4123
896	35543	4081
897	35566	4039
898	35592	3998
899	35659	3962
900	35724	3925
901	35754	3884
902	35785	3844
903	35815	3803
904	35840	3762
905	35860	3720
906	35879	3678
907	35902	3637
908	35922	3596
909	35940	3554
910	35961	3513
911	35983	3472
912	36015	3431
913	36068	3393
914	36110	3354
915	36144	3314
916	36184	3275
917	36214	3234
918	36250	3195
919	36291	3155
920	36319	3115
921	36342	3074
922	36361	3033
923	36380	2992
924	36402	2951
925	36425	2910
926	36452	2870
927	36475	2830
928	36497	2789
929	36517	2748
930	36537	2707
931	36556	2667
932	36576	2626
933	36597	2586
934	36618	2545
935	36642	2505
936	36670	2465
937	36796	2432
938	36949	2400
939	36981	2360
940	37014	2320
941	37040	2280
942	37063	2240
943	37082	2199
944	37102	2159
945	37123	2119
946	37145	2078
947	37173	2039
948	37207	1999
949	37229	1959
950	37250	1919
951	37270	1879
952	37291	1839
953	37317	1799
954	37337	1759
955	37358	1719
956	37377	1679
957	37411	1640
958	37439	1600
959	37475	1561
960	37509	1522
961	37545	1483
962	37565	1443
963	37587	1403
964	37616	1364
965	37641	1324
966	37664	1285
967	37685	1245
968	37709	1206
969	37729	1166
970	37751	1127
971	37771	1088
972	37791	1048
973	37826	1009
974	37852	970
975	37872	931
976	37896	892
977	37917	852
978	37937	813
979	38225	780
980	38253	740
981	38283	701
982	38311	662
983	38340	623
984	38363	584
985	38385	545
986	38404	505
987	38427	466
988	38453	427
989	38482	388
990	38505	349
991	38526	310
992	38546	271
993	38566	232
994	38586	193
995	38608	155
996	38632	116
997	38658	77
998	38686	38
999	38711	0
