iter	MAE
688	87.22360636
689	87.21042018
690	87.21006516
691	87.20180918
692	87.16500073
693	87.1275908
694	87.12754632
695	87.09263303
696	87.08972747
697	87.08971954
698	87.08913413
699	87.08912635
700	87.08912634
701	87.08912547
702	87.08912497
703	87.08910365
704	87.08876361
705	87.0881532
706	87.08809977
707	87.08803485
708	87.0666616
709	87.06665216
710	87.06541019
711	87.04988592
712	87.02964075
713	87.0088212
714	87.00736011
715	87.00461445
716	87.00425244
717	86.99951516
718	86.99943132
719	86.99762261
720	86.99675704
721	86.98157864
722	86.98076637
723	86.97255707
724	86.94086766
725	86.94053885
726	86.92310636
727	86.9229855
728	86.89020471
729	86.88971081
730	86.87827406
731	86.86382028
732	86.85918849
733	86.85911856
734	86.83025016
735	86.82578501
736	86.82213735
737	86.82209303
738	86.81205945
739	86.81205916
740	86.80036323
741	86.80034656
742	86.78827678
743	86.77377122
744	86.77289709
745	86.77288589
746	86.77288538
747	86.77288158
748	86.77151362
749	86.76948632
750	86.76868669
751	86.76868515
752	86.76804664
753	86.76802098
754	86.76802054
755	86.76801983
756	86.76689843
757	86.76689728
758	86.76689701
759	86.76564931
760	86.76562947
761	86.76562946
762	86.76562922
763	86.76046925
764	86.76011858
765	86.76011255
766	86.76011229
767	86.7598676
768	86.75906028
769	86.74415904
770	86.74360161
771	86.74356729
772	86.74352498
773	86.73807291
774	86.71454522
775	86.71399366
776	86.71396208
777	86.71376331
778	86.69454706
779	86.68958642
780	86.68778824
781	86.68639946
782	86.68639188
783	86.68619603
784	86.68604157
785	86.67982254
786	86.67979627
787	86.67979608
788	86.67959461
789	86.63022228
790	86.62938883
791	86.62103895
792	86.62060963
793	86.61725964
794	86.61723053
795	86.60806031
796	86.60773381
797	86.60759591
798	86.60388324
799	86.59367186
800	86.5928457
801	86.58543823
802	86.53650714
803	86.52862089
804	86.51838761
805	86.51479509
806	86.51216906
807	86.51216536
808	86.50624259
809	86.50623433
810	86.50469321
811	86.49596114
812	86.49587658
813	86.49587639
814	86.4948979
815	86.49021595
816	86.48609785
817	86.48604284
818	86.48573419
819	86.48354347
820	86.48326441
821	86.48324772
822	86.48324748
823	86.48324721
824	86.48321401
825	86.48279991
826	86.47886225
827	86.47884509
828	86.47848546
829	86.4708187
830	86.47058059
831	86.47057871
832	86.47057852
833	86.46240308
834	86.46188253
835	86.44469327
836	86.44396239
837	86.41665749
838	86.4053086
839	86.36576205
840	86.36420116
841	86.36183652
842	86.36129594
843	86.3604966
844	86.33704397
845	86.33499678
846	86.32615008
847	86.32400999
848	86.32372537
849	86.32100831
850	86.32098396
851	86.32098082
852	86.32098081
853	86.3208632
854	86.31797845
855	86.3093331
856	86.29099589
857	86.29096656
858	86.2906006
859	86.290261
860	86.28958536
861	86.28311368
862	86.2830242
863	86.28114728
864	86.28113407
865	86.28111847
866	86.27277538
867	86.2354355
868	86.23543537
869	86.22896048
870	86.22789657
871	86.19484991
872	86.18475784
873	86.18475286
874	86.17752418
875	86.17752414
876	86.17471583
877	86.15749341
878	86.15746362
879	86.12377504
880	86.11332439
881	86.105165
882	86.10516476
883	86.10515976
884	86.10340523
885	86.10335032
886	86.1032611
887	86.10322581
888	86.10309774
889	86.10309672
890	86.10112815
891	86.09584622
892	86.09566041
893	86.09465246
894	86.09454884
895	86.09451203
896	86.09438076
897	86.09061212
898	86.09061204
899	86.09059183
900	86.09057089
901	86.07878786
902	86.07055908
903	86.06553136
904	86.04979504
905	86.04974623
906	86.04114213
907	86.01641309
908	86.01589922
909	86.01069898
910	86.00902203
911	85.99143132
912	85.99140769
913	85.99014072
914	85.98596705
915	85.96076295
916	85.96067033
917	85.94511379
918	85.9114553
919	85.91129243
920	85.87116434
921	85.82930748
922	85.82918376
923	85.82914436
924	85.82911804
925	85.82892592
926	85.82043566
927	85.82037725
928	85.81783183
929	85.81781988
930	85.81781363
931	85.81779712
932	85.81777614
933	85.81769878
934	85.8176223
935	85.81756637
936	85.81729054
937	85.81689876
938	85.81689787
939	85.81579832
940	85.80060998
941	85.80056208
942	85.80056067
943	85.8002809
944	85.80021286
945	85.78613859
946	85.78606294
947	85.78606253
948	85.78594236
949	85.78594161
950	85.78593835
951	85.7525731
952	85.75257275
953	85.75230348
954	85.73067976
955	85.71487009
956	85.71416313
957	85.7132209
958	85.70494241
959	85.70482238
960	85.70085559
961	85.67997241
962	85.6799717
963	85.67996972
964	85.67842588
965	85.66792279
966	85.66791015
967	85.66790986
968	85.66498615
969	85.66498469
970	85.66497439
971	85.66497422
972	85.6649724
973	85.65831009
974	85.65829033
975	85.65822386
976	85.65634187
977	85.65632559
978	85.65632553
979	85.63881931
980	85.63033684
981	85.63027668
982	85.62690934
983	85.62680676
984	85.62675378
985	85.62664067
986	85.62660408
987	85.62539636
988	85.62431433
989	85.62431325
990	85.62400116
991	85.62400071
992	85.61206403
993	85.61156085
994	85.61108479
995	85.61107815
996	85.61094932
997	85.61051513
998	85.61045452
999	85.60941469
