iter	Passed	Remaining
296	8676	20536
297	8706	20511
298	8777	20578
299	8860	20673
300	8934	20747
301	8993	20787
302	9021	20752
303	9043	20705
304	9067	20661
305	9094	20625
306	9124	20596
307	9185	20638
308	9263	20715
309	9321	20746
310	9349	20713
311	9372	20667
312	9396	20623
313	9422	20586
314	9447	20545
315	9471	20501
316	9493	20454
317	9514	20405
318	9536	20357
319	9557	20309
320	9582	20269
321	9605	20224
322	9633	20191
323	9662	20159
324	9685	20116
325	9709	20073
326	9733	20031
327	9768	20013
328	9790	19968
329	9812	19922
330	9842	19893
331	9868	19855
332	9895	19821
333	9917	19775
334	9939	19730
335	9959	19681
336	9980	19635
337	10002	19590
338	10027	19551
339	10052	19513
340	10078	19477
341	10104	19439
342	10126	19396
343	10146	19350
344	10168	19306
345	10193	19266
346	10214	19221
347	10235	19177
348	10262	19142
349	10286	19102
350	10343	19124
351	10372	19094
352	10395	19053
353	10417	19010
354	10439	18966
355	10467	18935
356	10493	18899
357	10518	18863
358	10542	18823
359	10564	18780
360	10587	18740
361	10608	18696
362	10629	18652
363	10653	18613
364	10681	18582
365	10702	18539
366	10724	18498
367	10747	18457
368	10770	18417
369	10802	18393
370	10831	18363
371	10851	18319
372	10888	18303
373	10924	18285
374	10948	18247
375	10976	18215
376	11005	18186
377	11038	18164
378	11065	18130
379	11096	18105
380	11133	18087
381	11161	18057
382	11190	18027
383	11218	17997
384	11249	17970
385	11278	17939
386	11311	17916
387	11382	17954
388	11416	17931
389	11449	17908
390	11487	17891
391	11521	17870
392	11545	17832
393	11568	17793
394	11593	17757
395	11615	17716
396	11636	17674
397	11656	17630
398	11679	17592
399	11705	17557
400	11783	17601
401	11837	17609
402	11870	17584
403	11907	17566
404	11945	17549
405	11972	17515
406	11994	17476
407	12018	17438
408	12038	17395
409	12060	17355
410	12083	17317
411	12103	17274
412	12132	17243
413	12155	17205
414	12181	17171
415	12202	17130
416	12222	17088
417	12244	17048
418	12270	17015
419	12296	16981
420	12329	16957
421	12379	16955
422	12434	16961
423	12481	16956
424	12509	16925
425	12544	16902
426	12582	16884
427	12621	16867
428	12651	16838
429	12679	16807
430	12708	16777
431	12733	16741
432	12762	16712
433	12793	16684
434	12824	16657
435	12846	16617
436	12868	16578
437	12904	16558
438	12937	16532
439	12959	16494
440	12984	16458
441	13010	16424
442	13040	16395
443	13060	16355
444	13085	16320
445	13106	16279
446	13127	16240
447	13147	16199
448	13169	16161
449	13192	16123
450	13214	16085
451	13241	16053
452	13262	16014
453	13285	15978
454	13309	15941
455	13330	15902
456	13351	15863
457	13371	15824
458	13395	15788
459	13471	15814
460	13502	15787
461	13532	15759
462	13555	15721
463	13576	15682
464	13626	15678
465	13688	15685
466	13763	15708
467	13815	15705
468	13855	15687
469	13909	15685
470	13945	15663
471	13977	15636
472	14000	15598
473	14023	15562
474	14044	15522
475	14100	15522
476	14193	15562
477	14272	15586
478	14365	15625
479	14447	15651
480	14558	15708
481	14627	15719
482	14668	15700
483	14692	15664
484	14716	15627
485	14740	15589
486	14761	15550
487	14783	15510
488	14804	15470
489	14827	15432
490	14848	15392
491	14869	15352
492	14894	15317
493	14919	15282
494	14942	15244
495	14969	15211
496	14990	15171
497	15011	15132
498	15037	15097
499	15066	15066
500	15093	15033
501	15121	15000
502	15141	14961
503	15163	14922
504	15185	14884
505	15207	14846
506	15232	14811
507	15252	14772
508	15272	14732
509	15294	14694
510	15320	14661
511	15343	14624
512	15365	14586
513	15385	14547
514	15404	14507
515	15426	14470
516	15446	14430
517	15468	14393
518	15489	14355
519	15515	14322
520	15538	14285
521	15739	14413
522	15795	14405
523	15827	14377
524	15848	14338
525	15869	14300
526	15890	14262
527	15910	14223
528	15931	14184
529	15955	14148
530	15980	14114
531	16004	14079
532	16027	14042
533	16047	14004
534	16068	13965
535	16088	13927
536	16108	13888
537	16129	13851
538	16150	13813
539	16176	13779
540	16202	13746
541	16232	13716
542	16255	13680
543	16276	13643
544	16297	13606
545	16321	13571
546	16341	13533
547	16363	13496
548	16384	13460
549	16416	13432
550	16441	13397
551	16464	13362
552	16485	13325
553	16507	13289
554	16529	13253
555	16549	13215
556	16571	13179
557	16591	13142
558	16636	13124
559	16687	13111
560	16721	13085
561	16776	13074
562	16818	13054
563	16857	13032
564	16884	12999
565	16913	12968
566	16937	12934
567	16958	12897
568	16979	12861
569	17000	12825
570	17022	12788
571	17049	12757
572	17072	12722
573	17093	12686
574	17113	12648
575	17135	12613
576	17156	12577
577	17178	12541
578	17197	12504
579	17219	12469
580	17302	12478
581	17351	12462
582	17383	12434
583	17407	12399
584	17427	12363
585	17448	12327
586	17468	12290
587	17490	12255
588	17512	12220
589	17542	12190
590	17564	12155
591	17589	12122
592	17610	12086
593	17633	12052
594	17653	12016
595	17673	11979
596	17692	11943
597	17713	11907
598	17743	11878
599	17772	11848
600	17839	11843
601	17878	11820
602	17901	11785
603	17924	11751
604	17952	11721
605	17976	11687
606	18000	11654
607	18020	11618
608	18040	11582
609	18065	11549
610	18095	11520
611	18126	11491
612	18151	11459
613	18185	11432
614	18219	11405
615	18252	11378
616	18278	11346
617	18311	11319
618	18359	11300
619	18398	11276
620	18423	11243
621	18448	11211
622	18474	11179
623	18499	11147
624	18528	11117
625	18549	11082
626	18596	11063
627	18657	11051
628	18703	11031
629	18736	11004
630	18779	10981
631	18812	10954
632	18915	10967
633	18977	10955
634	19004	10923
635	19058	10907
636	19115	10893
637	19154	10868
638	19178	10835
639	19199	10799
640	19223	10766
641	19248	10733
642	19272	10700
643	19294	10666
644	19322	10634
645	19350	10604
646	19379	10573
647	19428	10553
648	19474	10532
649	19501	10500
650	19527	10468
651	19552	10436
652	19578	10403
653	19601	10370
654	19622	10335
655	19646	10302
656	19671	10269
657	19696	10237
658	19717	10203
659	19740	10169
660	19759	10133
661	19784	10101
662	19808	10068
663	19831	10035
664	19857	10003
665	19886	9973
666	19907	9938
667	19970	9925
668	20007	9898
669	20034	9867
670	20061	9836
671	20091	9806
672	20115	9773
673	20135	9739
674	20159	9706
675	20181	9672
676	20208	9641
677	20233	9609
678	20257	9576
679	20282	9544
680	20309	9513
681	20332	9480
682	20353	9446
683	20376	9413
684	20398	9380
685	20429	9350
686	20459	9321
687	20484	9289
688	20507	9256
689	20531	9224
690	20555	9192
691	20582	9160
692	20605	9128
693	20625	9094
694	20646	9060
695	20666	9026
696	20688	8993
697	20718	8964
698	20739	8930
699	20760	8897
700	20782	8864
701	20805	8831
702	20824	8797
703	20844	8764
704	20865	8730
705	20893	8700
706	20918	8668
707	20939	8636
708	20976	8609
709	21014	8583
710	21048	8555
711	21078	8525
712	21106	8495
713	21133	8465
714	21162	8435
715	21189	8404
716	21210	8371
717	21231	8339
718	21251	8305
719	21274	8273
720	21297	8241
721	21323	8210
722	21351	8180
723	21382	8151
724	21408	8120
725	21437	8090
726	21465	8060
727	21494	8030
728	21515	7998
729	21540	7966
730	21611	7952
731	21672	7934
732	21714	7909
733	21735	7877
734	21762	7846
735	21789	7815
736	21811	7783
737	21832	7750
738	21853	7718
739	21874	7685
740	21899	7654
741	21926	7624
742	21950	7592
743	21972	7560
744	22035	7542
745	22065	7512
746	22089	7481
747	22115	7450
748	22136	7418
749	22156	7385
750	22177	7353
751	22202	7322
752	22227	7291
753	22248	7258
754	22271	7227
755	22296	7196
756	22326	7166
757	22353	7136
758	22389	7109
759	22429	7082
760	22462	7054
761	22495	7026
762	22536	7000
763	22562	6969
764	22583	6937
765	22613	6908
766	22651	6881
767	22681	6851
768	22702	6819
769	22724	6787
770	22753	6758
771	22781	6728
772	22803	6696
773	22829	6666
774	22857	6635
775	22881	6604
776	22903	6573
777	22924	6541
778	22947	6510
779	22968	6478
780	22987	6445
781	23006	6413
782	23047	6387
783	23098	6363
784	23125	6333
785	23147	6302
786	23167	6270
787	23186	6238
788	23205	6205
789	23227	6174
790	23246	6142
791	23270	6111
792	23297	6081
793	23319	6050
794	23340	6018
795	23359	5986
796	23382	5955
797	23408	5925
798	23447	5898
799	23479	5869
800	23511	5841
801	23547	5813
802	23588	5787
803	23687	5774
804	23758	5755
805	23821	5733
806	23867	5708
807	23913	5682
808	23958	5656
809	23989	5627
810	24014	5596
811	24054	5569
812	24093	5541
813	24173	5523
814	24202	5493
815	24235	5464
816	24262	5434
817	24283	5402
818	24307	5372
819	24331	5341
820	24350	5309
821	24371	5277
822	24394	5246
823	24422	5216
824	24446	5185
825	24464	5153
826	24486	5122
827	24515	5092
828	24542	5062
829	24576	5033
830	24616	5006
831	24650	4977
832	24699	4951
833	24732	4922
834	24767	4894
835	24805	4866
836	24833	4836
837	24860	4805
838	24884	4775
839	24905	4743
840	24926	4712
841	24950	4681
842	24976	4651
843	25001	4621
844	25034	4592
845	25065	4562
846	25090	4532
847	25115	4501
848	25137	4470
849	25193	4445
850	25219	4415
851	25251	4386
852	25277	4356
853	25297	4324
854	25319	4293
855	25343	4263
856	25364	4232
857	25384	4201
858	25404	4170
859	25424	4138
860	25446	4108
861	25477	4078
862	25500	4048
863	25523	4017
864	25546	3987
865	25566	3955
866	25586	3925
867	25606	3894
868	25628	3863
869	25655	3833
870	25702	3806
871	25737	3777
872	25771	3749
873	25819	3722
874	25856	3693
875	25891	3665
876	25957	3640
877	26047	3619
878	26130	3597
879	26268	3582
880	26348	3559
881	26387	3530
882	26413	3499
883	26437	3469
884	26461	3438
885	26488	3408
886	26514	3377
887	26534	3346
888	26555	3315
889	26576	3284
890	26598	3253
891	26618	3222
892	26640	3192
893	26662	3161
894	26685	3130
895	26710	3100
896	26731	3069
897	26753	3038
898	26776	3008
899	26804	2978
900	26860	2951
901	26892	2921
902	26918	2891
903	26950	2861
904	26975	2831
905	26996	2801
906	27019	2770
907	27039	2739
908	27058	2708
909	27079	2678
910	27101	2647
911	27123	2617
912	27148	2586
913	27174	2556
914	27197	2526
915	27218	2496
916	27238	2465
917	27257	2434
918	27277	2404
919	27301	2374
920	27337	2344
921	27394	2317
922	27425	2287
923	27461	2258
924	27494	2229
925	27518	2199
926	27545	2169
927	27581	2139
928	27619	2110
929	27660	2081
930	27686	2051
931	27711	2021
932	27737	1991
933	27760	1961
934	27787	1931
935	27813	1901
936	27843	1872
937	27896	1843
938	27919	1813
939	27938	1783
940	27959	1753
941	27986	1723
942	28014	1693
943	28035	1663
944	28056	1632
945	28075	1602
946	28095	1572
947	28116	1542
948	28135	1512
949	28155	1481
950	28174	1451
951	28195	1421
952	28228	1392
953	28263	1362
954	28284	1332
955	28307	1302
956	28333	1273
957	28352	1243
958	28427	1215
959	28460	1185
960	28549	1158
961	28594	1129
962	28616	1099
963	28643	1069
964	28667	1039
965	28690	1009
966	28712	979
967	28736	949
968	28757	919
969	28778	890
970	28798	860
971	28818	830
972	28840	800
973	28876	770
974	28911	741
975	28935	711
976	28956	681
977	28978	651
978	28998	622
979	29019	592
980	29041	562
981	29062	532
982	29082	502
983	29107	473
984	29131	443
985	29152	413
986	29172	384
987	29193	354
988	29216	324
989	29238	295
990	29259	265
991	29278	236
992	29300	206
993	29326	177
994	29347	147
995	29369	117
996	29390	88
997	29410	58
998	29483	29
999	29512	0
