iter	MAE
252	89.70312738
253	89.70312104
254	89.70312104
255	89.70307103
256	89.67798345
257	89.67797812
258	89.67792811
259	89.6779271
260	89.67792416
261	89.67792416
262	89.67792372
263	89.67792326
264	89.67792319
265	89.67792318
266	89.67792271
267	89.6779222
268	89.67761469
269	89.67109099
270	89.67032247
271	89.65915917
272	89.65544381
273	89.6539687
274	89.65380991
275	89.64916752
276	89.64896555
277	89.64768755
278	89.64600446
279	89.63975342
280	89.62808454
281	89.62793138
282	89.61887655
283	89.60324644
284	89.56851975
285	89.55409382
286	89.55315962
287	89.54238862
288	89.51983029
289	89.5106918
290	89.51054033
291	89.51054033
292	89.51054028
293	89.51042119
294	89.51042113
295	89.51039937
296	89.48576986
297	89.47672871
298	89.46068515
299	89.45910489
300	89.45670948
301	89.45046297
302	89.4504228
303	89.44859818
304	89.44666027
305	89.44318675
306	89.44318636
307	89.44317989
308	89.42973358
309	89.37592928
310	89.37525099
311	89.37301706
312	89.34098154
313	89.305442
314	89.28889119
315	89.28885495
316	89.27404973
317	89.17439447
318	89.14616037
319	89.14378104
320	89.09250201
321	89.08886532
322	89.05740356
323	89.05621375
324	89.05107734
325	89.04321734
326	89.03122408
327	89.02968851
328	88.99453668
329	88.90891766
330	88.90889035
331	88.8816327
332	88.84910817
333	88.84910751
334	88.83621096
335	88.83237994
336	88.82670105
337	88.79372374
338	88.79371974
339	88.79371973
340	88.79371968
341	88.79371963
342	88.79371962
343	88.79355167
344	88.79349548
345	88.79349547
346	88.78035183
347	88.77806396
348	88.74485176
349	88.734884
350	88.70205789
351	88.69178919
352	88.69178691
353	88.68804567
354	88.66674013
355	88.66195751
356	88.63276529
357	88.61164219
358	88.59887075
359	88.57694827
360	88.5721453
361	88.5721436
362	88.57212471
363	88.57212347
364	88.57212347
365	88.57212338
366	88.57210498
367	88.57179522
368	88.57177268
369	88.57177267
370	88.57177266
371	88.5717228
372	88.57172279
373	88.57172278
374	88.57172262
375	88.57171707
376	88.57170975
377	88.54833226
378	88.54818697
379	88.51370236
380	88.4826757
381	88.4824186
382	88.47392252
383	88.47391597
384	88.47114501
385	88.471145
386	88.47114159
387	88.47114159
388	88.47114159
389	88.47113995
390	88.45401452
391	88.40004723
392	88.38058925
393	88.38058924
394	88.38055762
395	88.37984303
396	88.37878772
397	88.37876992
398	88.37874578
399	88.37874578
400	88.37874576
401	88.37874526
402	88.37874517
403	88.37874517
404	88.37867967
405	88.36564471
406	88.32013872
407	88.31976848
408	88.31769324
409	88.3176888
410	88.31768042
411	88.3176347
412	88.31721957
413	88.31678354
414	88.26710635
415	88.24670203
416	88.23015224
417	88.2260947
418	88.18117256
419	88.17693798
420	88.17381128
421	88.17248071
422	88.17232386
423	88.16906957
424	88.16754926
425	88.1514518
426	88.14980483
427	88.14375708
428	88.14313983
429	88.13734745
430	88.10646255
431	88.10430943
432	88.103607
433	88.10356333
434	88.10354146
435	88.10354146
436	88.10038278
437	88.09457975
438	88.08512616
439	88.08104424
440	88.03270693
441	88.03254441
442	88.02592265
443	88.02588975
444	88.02585366
445	88.0239201
446	88.02216813
447	88.01491374
448	88.01358942
449	87.97025677
450	87.94135067
451	87.9403589
452	87.93965083
453	87.93224946
454	87.92693178
455	87.91977515
456	87.91975417
457	87.91975416
458	87.91965875
459	87.91959515
460	87.91386123
461	87.87920531
462	87.83881901
463	87.83881733
464	87.83881731
465	87.83789959
466	87.79221718
467	87.78192476
468	87.78185819
469	87.78166892
470	87.78083784
471	87.74017562
472	87.73990426
473	87.73978734
474	87.73978734
475	87.73978662
476	87.73969219
477	87.72714227
478	87.7271222
479	87.71101761
480	87.71092839
481	87.71083481
482	87.68261354
483	87.68248987
484	87.68241169
485	87.64537674
486	87.60194476
487	87.58197506
488	87.53209215
489	87.52669555
490	87.52555095
491	87.5202469
492	87.48707595
493	87.48635912
494	87.47708799
495	87.47697128
496	87.47614445
497	87.47522495
498	87.47520013
499	87.47512741
500	87.47511465
501	87.46987066
502	87.46938705
503	87.46905021
504	87.45831305
505	87.44644834
506	87.43814209
507	87.43814137
508	87.43755814
509	87.39519886
510	87.39253131
511	87.39127057
512	87.38610151
513	87.36493051
514	87.36084621
515	87.36084563
516	87.36084559
517	87.3608451
518	87.3571676
519	87.31229876
520	87.31222613
521	87.3061796
522	87.29178447
523	87.29175753
524	87.29166731
525	87.26419474
526	87.26416991
527	87.26416684
528	87.26345051
529	87.2629288
530	87.26167564
531	87.26045296
532	87.26045149
533	87.24671459
534	87.24671312
535	87.24541192
536	87.24520025
537	87.24485786
538	87.23503902
539	87.22022525
540	87.21993314
541	87.21969042
542	87.21932881
543	87.2193274
544	87.21554043
545	87.21545695
546	87.18594292
547	87.18585733
548	87.18478615
549	87.18441219
550	87.18419418
551	87.1840144
552	87.18371339
553	87.18206884
554	87.17583643
555	87.17564262
556	87.17562962
557	87.14560695
558	87.13307054
559	87.13196199
560	87.12785833
561	87.1274359
562	87.12301496
563	87.11407378
564	87.11051934
565	87.10817791
566	87.10817782
567	87.10705115
568	87.10645419
569	87.10645264
570	87.08578344
571	87.0800922
572	87.08009215
573	87.07716837
574	87.07212814
575	87.07200525
576	87.02622071
577	87.01544176
578	87.00683958
579	87.00425402
580	87.00421412
581	86.98860353
582	86.98554468
583	86.98543385
584	86.96996045
585	86.9690582
586	86.96409868
587	86.96312675
588	86.96261886
589	86.96261081
590	86.96261054
591	86.96260954
592	86.96129572
593	86.96071363
594	86.95317508
595	86.95317291
596	86.95312489
597	86.95305385
598	86.95249443
599	86.94047749
600	86.94031844
601	86.93371157
602	86.93351488
603	86.93266484
604	86.92541392
605	86.92282667
606	86.91279805
607	86.91265863
608	86.912623
609	86.90874613
610	86.8970185
611	86.89701582
612	86.89632419
613	86.894153
614	86.87042565
615	86.86893886
616	86.86876226
617	86.86857232
618	86.86813242
619	86.84731339
620	86.8445149
621	86.84362508
622	86.83937424
623	86.83693928
624	86.83687447
625	86.83477109
626	86.82911317
627	86.82818092
628	86.82618295
629	86.82360512
630	86.82351375
631	86.82199438
632	86.7934165
633	86.78448311
634	86.7844025
635	86.78437996
636	86.78437973
637	86.78437969
638	86.75183225
639	86.75012961
640	86.72474265
641	86.72471162
642	86.72433052
643	86.71350663
644	86.71245847
645	86.70963442
646	86.70720619
647	86.69365365
648	86.69365205
649	86.6933614
650	86.68533344
651	86.59927526
652	86.59923179
653	86.59894172
654	86.59893979
655	86.59893643
656	86.59886651
657	86.59838653
658	86.59235622
659	86.59203885
660	86.58483162
661	86.58482978
662	86.58469405
663	86.58415683
664	86.58301232
665	86.58299541
666	86.58247735
667	86.57736367
668	86.56481084
669	86.56397425
670	86.55924608
671	86.55882145
672	86.55839595
673	86.55779894
674	86.55779807
675	86.55779426
676	86.5577928
677	86.55778576
678	86.5575345
679	86.55752409
680	86.52925939
681	86.52738715
682	86.52585197
683	86.52216414
684	86.51987217
685	86.51245119
686	86.50943732
687	86.50793057
688	86.50755609
689	86.50727436
690	86.50719825
691	86.47641789
692	86.47605066
693	86.4755496
694	86.47545431
695	86.47544116
696	86.47539001
697	86.47513684
698	86.4568047
699	86.4431223
700	86.44066608
701	86.4406131
702	86.4406028
703	86.44057061
704	86.42526446
705	86.42069877
706	86.41066942
707	86.37077097
708	86.37063903
709	86.36935001
710	86.36877176
711	86.36815034
712	86.34431132
713	86.32690248
714	86.31888353
715	86.31852893
716	86.31836946
717	86.31696723
718	86.31382079
719	86.31358298
720	86.31232018
721	86.31079141
722	86.30783311
723	86.30080619
724	86.30044066
725	86.30039897
726	86.3001373
727	86.29994391
728	86.28292062
729	86.282636
730	86.27430862
731	86.27422083
732	86.27415337
733	86.27382207
734	86.27376994
735	86.27374926
736	86.27207574
737	86.27184126
738	86.27174404
739	86.27171094
740	86.25311255
741	86.25171818
742	86.23969032
743	86.23517697
744	86.23004125
745	86.22756754
746	86.22756753
747	86.22756663
748	86.21478448
749	86.16850688
750	86.1668001
751	86.14121444
752	86.1305486
753	86.12984768
754	86.12781177
755	86.12728435
756	86.12670196
757	86.12561513
758	86.12551937
759	86.12548043
760	86.12343034
761	86.10421836
762	86.08730922
763	86.08609584
764	86.08258669
765	86.07775426
766	86.06938331
767	86.04576562
768	86.04169904
769	86.03849627
770	86.03286889
771	86.03244626
772	86.01636842
773	86.01441608
774	86.01073672
775	85.98919658
776	85.95836634
777	85.95817878
778	85.94005817
779	85.9373731
780	85.93632755
781	85.8997508
782	85.89973934
783	85.89905369
784	85.89854909
785	85.89854524
786	85.88360812
787	85.85091424
788	85.84951646
789	85.84944081
790	85.84787893
791	85.84356179
792	85.84354282
793	85.84309383
794	85.84309334
795	85.84308898
796	85.83778114
797	85.83620117
798	85.83591676
799	85.80757171
800	85.80750877
801	85.80737033
802	85.80678129
803	85.78141817
804	85.7751381
805	85.77494481
806	85.77494418
807	85.76148953
808	85.76143364
809	85.75810187
810	85.75809817
811	85.74830341
812	85.74238278
813	85.74226182
814	85.74222861
815	85.7421205
816	85.7296838
817	85.71831528
818	85.718065
819	85.69517181
820	85.66698906
821	85.66147628
822	85.66123432
823	85.66118897
824	85.66060252
825	85.6605919
826	85.66058384
827	85.66018004
828	85.63622419
829	85.6001139
830	85.60010861
831	85.60009212
832	85.59965342
833	85.59960001
834	85.59919283
835	85.59318293
836	85.59263582
837	85.59258408
838	85.59219074
839	85.59150751
840	85.5904511
841	85.57083539
842	85.57032677
843	85.56397963
844	85.56384871
845	85.55916907
846	85.52902711
847	85.50236486
848	85.50229348
849	85.50084643
850	85.47918637
851	85.4460403
852	85.4445699
853	85.42786415
854	85.41951019
855	85.4186625
856	85.41834331
857	85.39446605
858	85.39157642
859	85.36600943
860	85.36576903
861	85.36555285
862	85.36534843
863	85.3556607
864	85.35494328
865	85.33712423
866	85.33711819
867	85.33493181
868	85.33023291
869	85.32101899
870	85.32100017
871	85.32098722
872	85.32071817
873	85.32063668
874	85.32060758
875	85.32056931
876	85.30946114
877	85.29663271
878	85.29645166
879	85.29056839
880	85.25597581
881	85.25430653
882	85.25408221
883	85.25401256
884	85.25324836
885	85.25321503
886	85.25202406
887	85.25196758
888	85.25196255
889	85.25136145
890	85.25114499
891	85.24345553
892	85.24231072
893	85.22866982
894	85.22809167
895	85.21515236
896	85.21458222
897	85.2084966
898	85.20847163
899	85.20837022
900	85.20740147
901	85.20432898
902	85.20421014
903	85.20387165
904	85.20125099
905	85.20124296
906	85.19552002
907	85.17339823
908	85.09238953
909	85.0923802
910	85.0909729
911	85.08926166
912	85.08693519
913	85.08586889
914	85.08315947
915	85.0831023
916	85.0770812
917	85.07694618
918	85.07590928
919	85.07549112
920	85.07513167
921	85.07500487
922	85.07499899
923	85.073148
924	85.07286725
925	85.05884447
926	85.0588025
927	85.04195864
928	85.00489366
929	85.00458398
930	85.00000478
931	84.9994266
932	84.9918912
933	84.98817156
934	84.96842008
935	84.965839
936	84.9423976
937	84.93812103
938	84.93804088
939	84.93792679
940	84.93771
941	84.93765098
942	84.92965079
943	84.91732482
944	84.90641095
945	84.90285634
946	84.87414606
947	84.85269569
948	84.84744337
949	84.79143911
950	84.79129036
951	84.79055683
952	84.78928655
953	84.78927811
954	84.78102144
955	84.78084543
956	84.78083821
957	84.76948171
958	84.75477447
959	84.74805138
960	84.73851268
961	84.7368127
962	84.73622446
963	84.7362041
964	84.72916844
965	84.7290942
966	84.70271974
967	84.70250716
968	84.68331333
969	84.68330047
970	84.68330009
971	84.68326744
972	84.68292058
973	84.66586464
974	84.63769753
975	84.63106007
976	84.63098215
977	84.61687471
978	84.61680211
979	84.61679349
980	84.61668322
981	84.6119189
982	84.61109175
983	84.61087955
984	84.61060963
985	84.61042933
986	84.61039191
987	84.61032287
988	84.59588371
989	84.59318697
990	84.59284041
991	84.59197871
992	84.59163512
993	84.59131196
994	84.58941741
995	84.58938924
996	84.58205862
997	84.54620704
998	84.5461928
999	84.54611618
