iter	Passed	Remaining
342	11090	21243
343	11136	21236
344	11227	21316
345	11288	21337
346	11346	21353
347	11397	21353
348	11456	21369
349	11479	21319
350	11502	21268
351	11524	21214
352	11549	21168
353	11671	21298
354	11701	21259
355	11733	21225
356	11759	21181
357	11798	21158
358	11823	21111
359	11846	21060
360	11865	21003
361	11888	20952
362	11907	20895
363	11927	20840
364	11946	20784
365	11968	20731
366	12004	20705
367	12028	20657
368	12048	20603
369	12069	20551
370	12089	20497
371	12111	20446
372	12130	20391
373	12150	20337
374	12171	20285
375	12202	20251
376	12232	20214
377	12264	20182
378	12297	20150
379	12320	20101
380	12340	20049
381	12360	19997
382	12385	19952
383	12411	19910
384	12439	19870
385	12462	19822
386	12484	19774
387	12507	19728
388	12526	19675
389	12548	19626
390	12571	19580
391	12595	19535
392	12624	19498
393	12651	19459
394	12775	19567
395	12807	19535
396	12836	19497
397	12868	19464
398	12895	19423
399	12923	19384
400	12943	19334
401	12966	19288
402	12987	19239
403	13007	19189
404	13036	19152
405	13064	19113
406	13087	19068
407	13108	19019
408	13128	18970
409	13148	18920
410	13168	18871
411	13192	18828
412	13213	18780
413	13241	18742
414	13268	18704
415	13295	18664
416	13325	18629
417	13361	18604
418	13399	18580
419	13423	18537
420	13496	18561
421	13593	18618
422	13688	18672
423	13753	18684
424	13819	18697
425	13929	18768
426	13956	18729
427	13990	18697
428	14019	18660
429	14047	18621
430	14073	18579
431	14097	18535
432	14118	18488
433	14139	18439
434	14167	18401
435	14195	18363
436	14217	18316
437	14240	18272
438	14260	18222
439	14284	18180
440	14306	18134
441	14326	18086
442	14348	18041
443	14377	18004
444	14412	17975
445	14437	17933
446	14470	17902
447	14516	17886
448	14547	17852
449	14575	17814
450	14605	17778
451	14628	17735
452	14648	17688
453	14669	17641
454	14692	17598
455	14713	17553
456	14733	17506
457	14753	17459
458	14774	17413
459	14802	17376
460	14833	17343
461	14855	17298
462	14879	17258
463	14902	17215
464	15025	17287
465	15055	17252
466	15084	17216
467	15120	17187
468	15151	17154
469	15185	17124
470	15215	17088
471	15239	17048
472	15267	17010
473	15295	16973
474	15317	16929
475	15337	16883
476	15356	16837
477	15375	16790
478	15396	16746
479	15421	16706
480	15444	16664
481	15472	16627
482	15505	16596
483	15556	16585
484	15663	16631
485	15724	16630
486	15784	16626
487	15829	16607
488	15853	16566
489	15878	16526
490	15907	16490
491	15931	16449
492	15953	16406
493	15975	16363
494	15994	16317
495	16018	16276
496	16284	16481
497	16351	16483
498	16380	16445
499	16409	16409
500	16441	16375
501	16463	16331
502	16482	16286
503	16506	16244
504	16538	16210
505	16558	16166
506	16581	16123
507	16603	16081
508	16628	16040
509	16648	15995
510	16669	15951
511	16688	15906
512	16711	15864
513	16741	15829
514	16769	15792
515	16792	15750
516	16814	15709
517	16837	15667
518	16874	15639
519	16904	15603
520	16948	15581
521	16978	15547
522	17001	15505
523	17025	15466
524	17045	15422
525	17065	15378
526	17084	15334
527	17106	15291
528	17126	15248
529	17148	15207
530	17175	15169
531	17202	15133
532	17224	15091
533	17245	15049
534	17267	15008
535	17287	14965
536	17307	14922
537	17340	14891
538	17458	14932
539	17485	14895
540	17521	14866
541	17546	14827
542	17570	14787
543	17591	14745
544	17614	14705
545	17635	14664
546	17655	14621
547	17681	14583
548	17711	14549
549	17735	14510
550	17755	14468
551	17774	14425
552	17798	14386
553	17819	14345
554	17840	14304
555	17861	14263
556	17881	14221
557	17917	14192
558	18000	14200
559	18071	14198
560	18110	14172
561	18145	14141
562	18199	14126
563	18269	14123
564	18291	14083
565	18315	14044
566	18344	14009
567	18369	13970
568	18390	13930
569	18411	13889
570	18432	13848
571	18563	13889
572	18598	13859
573	18627	13824
574	18663	13794
575	18690	13758
576	18726	13728
577	18756	13694
578	18816	13681
579	18851	13651
580	18890	13623
581	18914	13584
582	18935	13543
583	18954	13501
584	18973	13460
585	18993	13418
586	19016	13379
587	19040	13341
588	19069	13306
589	19095	13270
590	19128	13238
591	19171	13212
592	19197	13176
593	19222	13138
594	19248	13102
595	19275	13066
596	19299	13028
597	19321	12988
598	19340	12947
599	19361	12907
600	19380	12866
601	19401	12826
602	19422	12787
603	19447	12750
604	19477	12716
605	19502	12679
606	19524	12641
607	19544	12600
608	19568	12563
609	19690	12589
610	19717	12553
611	19752	12523
612	19777	12485
613	19807	12452
614	19834	12416
615	19855	12377
616	19876	12338
617	19900	12300
618	19925	12264
619	19951	12228
620	19971	12188
621	19993	12150
622	20015	12112
623	20034	12072
624	20053	12032
625	20073	11993
626	20094	11954
627	20119	11917
628	20146	11883
629	20172	11847
630	20194	11809
631	20222	11774
632	20251	11741
633	20290	11713
634	20319	11679
635	20347	11645
636	20373	11609
637	20401	11575
638	20426	11539
639	20446	11501
640	20466	11462
641	20487	11424
642	20508	11386
643	20527	11347
644	20554	11312
645	20577	11276
646	20601	11240
647	20620	11201
648	20641	11163
649	20660	11124
650	20704	11099
651	21061	11241
652	21135	11231
653	21180	11205
654	21220	11177
655	21247	11142
656	21273	11106
657	21304	11073
658	21329	11036
659	21354	11000
660	21373	10961
661	21391	10921
662	21411	10883
663	21432	10845
664	21455	10808
665	21475	10769
666	21500	10734
667	21527	10699
668	21552	10663
669	21572	10625
670	21592	10587
671	21612	10548
672	21631	10510
673	21652	10473
674	21672	10434
675	21708	10404
676	21738	10371
677	21771	10339
678	21806	10309
679	21833	10274
680	21855	10237
681	21875	10200
682	21895	10162
683	21915	10124
684	21939	10088
685	21967	10055
686	21988	10018
687	22011	9981
688	22031	9944
689	22051	9906
690	22072	9870
691	22109	9840
692	22230	9848
693	22260	9815
694	22289	9781
695	22315	9747
696	22346	9714
697	22425	9702
698	22466	9674
699	22506	9645
700	22533	9611
701	22559	9576
702	22581	9539
703	22599	9502
704	22625	9467
705	22652	9433
706	22676	9397
707	22714	9368
708	22741	9334
709	22769	9300
710	22802	9268
711	22832	9235
712	22856	9200
713	22877	9163
714	22904	9129
715	22935	9097
716	22954	9060
717	22975	9023
718	22999	8988
719	23020	8952
720	23040	8915
721	23060	8879
722	23082	8843
723	23116	8812
724	23145	8779
725	23165	8742
726	23185	8706
727	23208	8671
728	23347	8679
729	23374	8645
730	23408	8614
731	23439	8581
732	23466	8547
733	23488	8512
734	23509	8476
735	23528	8439
736	23548	8403
737	23571	8368
738	23599	8334
739	23621	8299
740	23645	8264
741	23664	8228
742	23685	8192
743	23706	8157
744	23726	8121
745	23745	8084
746	23767	8049
747	23801	8018
748	23825	7984
749	23847	7949
750	23867	7913
751	23896	7880
752	23929	7849
753	23958	7816
754	23986	7783
755	24012	7750
756	24036	7715
757	24057	7680
758	24079	7645
759	24100	7610
760	24120	7575
761	24139	7539
762	24158	7503
763	24179	7469
764	24201	7434
765	24232	7402
766	24258	7369
767	24281	7335
768	24301	7299
769	24320	7264
770	24343	7230
771	24522	7242
772	24637	7235
773	24664	7201
774	24701	7171
775	24736	7140
776	24765	7107
777	24794	7074
778	24814	7039
779	24833	7004
780	24853	6969
781	24877	6935
782	24894	6899
783	24913	6863
784	24932	6828
785	24958	6795
786	24990	6763
787	25010	6728
788	25031	6693
789	25051	6659
790	25071	6624
791	25091	6589
792	25110	6554
793	25131	6520
794	25151	6485
795	25187	6455
796	25219	6423
797	25250	6391
798	25296	6363
799	25319	6329
800	25340	6295
801	25362	6261
802	25382	6227
803	25409	6194
804	25438	6162
805	25459	6127
806	25480	6093
807	25499	6059
808	25522	6025
809	25539	5990
810	25561	5956
811	25582	5922
812	25604	5889
813	25626	5855
814	25729	5840
815	25763	5809
816	25790	5776
817	25816	5744
818	25841	5710
819	25873	5679
820	25898	5646
821	25920	5612
822	25940	5579
823	25963	5545
824	25984	5511
825	26003	5477
826	26022	5443
827	26051	5411
828	26077	5379
829	26100	5345
830	26120	5312
831	26140	5278
832	26162	5245
833	26183	5211
834	26201	5177
835	26219	5143
836	26243	5110
837	26277	5079
838	26312	5049
839	26347	5018
840	26377	4986
841	26400	4953
842	26420	4920
843	26442	4887
844	26470	4855
845	26502	4824
846	26522	4790
847	26546	4758
848	26566	4724
849	26585	4691
850	26604	4658
851	26624	4624
852	26646	4592
853	26666	4558
854	26690	4526
855	26718	4494
856	26990	4503
857	27080	4481
858	27232	4470
859	27271	4439
860	27304	4408
861	27331	4375
862	27357	4342
863	27378	4309
864	27399	4276
865	27420	4242
866	27441	4209
867	27470	4177
868	27496	4145
869	27520	4112
870	27542	4079
871	27563	4045
872	27583	4012
873	27602	3979
874	27619	3945
875	27639	3912
876	27663	3879
877	27693	3848
878	27716	3815
879	27747	3783
880	27772	3751
881	27806	3720
882	27826	3687
883	27850	3654
884	27870	3621
885	27911	3591
886	27939	3559
887	27959	3526
888	27980	3493
889	27998	3460
890	28017	3427
891	28035	3394
892	28055	3361
893	28076	3328
894	28101	3296
895	28128	3264
896	28150	3232
897	28171	3199
898	28190	3167
899	28215	3135
900	28351	3115
901	28377	3083
902	28403	3051
903	28428	3018
904	28452	2986
905	28476	2954
906	28493	2921
907	28513	2889
908	28535	2856
909	28557	2824
910	28615	2795
911	28665	2766
912	28708	2735
913	28757	2705
914	28781	2673
915	28814	2642
916	28835	2609
917	28859	2577
918	28885	2545
919	28926	2515
920	28962	2484
921	28985	2452
922	29011	2420
923	29033	2388
924	29056	2355
925	29077	2323
926	29096	2291
927	29116	2259
928	29142	2227
929	29164	2195
930	29190	2163
931	29216	2131
932	29240	2099
933	29261	2067
934	29282	2035
935	29301	2003
936	29321	1971
937	29348	1939
938	29480	1915
939	29510	1883
940	29547	1852
941	29603	1822
942	29651	1792
943	29701	1761
944	29788	1733
945	29818	1702
946	29852	1670
947	29880	1638
948	29901	1606
949	29928	1575
950	29956	1543
951	29976	1511
952	29997	1479
953	30018	1447
954	30041	1415
955	30059	1383
956	30080	1351
957	30099	1319
958	30170	1289
959	30217	1259
960	30248	1227
961	30271	1195
962	30291	1163
963	30314	1132
964	30341	1100
965	30370	1068
966	30394	1037
967	30413	1005
968	30432	973
969	30452	941
970	30481	910
971	30611	881
972	30636	850
973	30669	818
974	30698	787
975	30723	755
976	30751	723
977	30781	692
978	30799	660
979	30818	628
980	30846	597
981	30876	565
982	30896	534
983	30915	502
984	30936	471
985	30956	439
986	30977	408
987	30996	376
988	31015	344
989	31039	313
990	31068	282
991	31092	250
992	31113	219
993	31137	187
994	31181	156
995	31214	125
996	31244	94
997	31270	62
998	31296	31
999	31318	0
