iter	MAE
356	88.93308008
357	88.90555213
358	88.85428168
359	88.84858184
360	88.83409889
361	88.80449703
362	88.80197647
363	88.8019733
364	88.8019733
365	88.80197203
366	88.79773473
367	88.75979361
368	88.72027777
369	88.71066181
370	88.69184236
371	88.68535976
372	88.68532863
373	88.6593642
374	88.65625017
375	88.65543215
376	88.59098372
377	88.58871179
378	88.58855202
379	88.58043965
380	88.58029964
381	88.57942383
382	88.57770104
383	88.57654363
384	88.5668356
385	88.56160207
386	88.55952152
387	88.55412556
388	88.5489508
389	88.5480086
390	88.54675031
391	88.54674651
392	88.5467465
393	88.54674273
394	88.54674151
395	88.54674148
396	88.54674141
397	88.54674049
398	88.54673816
399	88.54469672
400	88.54466627
401	88.53775681
402	88.53208325
403	88.51390959
404	88.49687863
405	88.48569441
406	88.47508336
407	88.47266495
408	88.47107018
409	88.45634716
410	88.45620269
411	88.45617125
412	88.45611028
413	88.44367478
414	88.4379762
415	88.43796031
416	88.43779983
417	88.43679731
418	88.43459063
419	88.41649493
420	88.41647848
421	88.41456707
422	88.41404508
423	88.41403542
424	88.41288792
425	88.29185764
426	88.29180585
427	88.28662476
428	88.28661567
429	88.28660596
430	88.28349147
431	88.27853369
432	88.27359377
433	88.27323859
434	88.27197122
435	88.27196856
436	88.27040706
437	88.27025028
438	88.27000708
439	88.24498746
440	88.24498746
441	88.24498745
442	88.24482926
443	88.21050544
444	88.21047059
445	88.20897931
446	88.20325544
447	88.20325447
448	88.18758965
449	88.1844051
450	88.17720363
451	88.17137975
452	88.16950809
453	88.1693505
454	88.16935004
455	88.16931513
456	88.16927783
457	88.16911745
458	88.16814901
459	88.16813259
460	88.1681259
461	88.16810727
462	88.16753
463	88.16750865
464	88.1665559
465	88.16530472
466	88.07483465
467	88.07395485
468	88.07187503
469	88.03585401
470	88.03538322
471	88.03536903
472	88.03146689
473	87.98619247
474	87.97749205
475	87.96322519
476	87.96315696
477	87.96148204
478	87.96146095
479	87.9614376
480	87.96104643
481	87.96104321
482	87.9610432
483	87.96103232
484	87.95886273
485	87.9378511
486	87.93606327
487	87.93399683
488	87.91838608
489	87.91750961
490	87.91750285
491	87.91750285
492	87.91750111
493	87.88657506
494	87.88656105
495	87.88625717
496	87.88625383
497	87.88473459
498	87.87768778
499	87.86020441
500	87.8215022
501	87.82149377
502	87.82149234
503	87.82148025
504	87.81543751
505	87.79784967
506	87.77247438
507	87.7588503
508	87.75047923
509	87.74926419
510	87.74926048
511	87.74926047
512	87.74925753
513	87.74165529
514	87.73002315
515	87.68131546
516	87.66949332
517	87.63456969
518	87.63431758
519	87.63368455
520	87.63365381
521	87.63365313
522	87.63364997
523	87.63361349
524	87.6169526
525	87.60640291
526	87.60121377
527	87.56844722
528	87.53306547
529	87.52332161
530	87.52226039
531	87.50670642
532	87.50100243
533	87.50076137
534	87.50070741
535	87.48763703
536	87.48719544
537	87.48592686
538	87.48294453
539	87.48208571
540	87.47358747
541	87.47341905
542	87.47327531
543	87.47319838
544	87.46613666
545	87.46613625
546	87.4625985
547	87.46253125
548	87.45111574
549	87.44931433
550	87.43916361
551	87.42209667
552	87.41700395
553	87.4127463
554	87.41175573
555	87.41120868
556	87.41086142
557	87.40865972
558	87.40865569
559	87.40858704
560	87.40306349
561	87.40304465
562	87.40302107
563	87.38126649
564	87.38126525
565	87.38126521
566	87.38126519
567	87.38126518
568	87.38126511
569	87.38126508
570	87.381264
571	87.3811063
572	87.37827223
573	87.36122274
574	87.3516766
575	87.35162861
576	87.35162857
577	87.35162054
578	87.3505816
579	87.34982267
580	87.34860026
581	87.34162274
582	87.34054879
583	87.31942746
584	87.30454521
585	87.25377542
586	87.22621358
587	87.22344049
588	87.22327315
589	87.21935003
590	87.18150816
591	87.16883213
592	87.16748799
593	87.16142629
594	87.1586848
595	87.15813563
596	87.15794048
597	87.15726418
598	87.15701014
599	87.15480163
600	87.15435292
601	87.1535836
602	87.153581
603	87.14974801
604	87.14421111
605	87.14045713
606	87.13953561
607	87.13953506
608	87.13908622
609	87.13445207
610	87.13443568
611	87.13426098
612	87.13425563
613	87.10533291
614	87.1019579
615	87.09394595
616	87.09388536
617	87.09383308
618	87.05138965
619	87.05001882
620	87.04990598
621	87.04969342
622	87.04525052
623	87.04418212
624	87.00959767
625	86.97586097
626	86.97420873
627	86.97317263
628	86.97258868
629	86.97251901
630	86.97248249
631	86.96916202
632	86.96910978
633	86.96910485
634	86.96905338
635	86.96903077
636	86.95442169
637	86.95398388
638	86.95360743
639	86.95355335
640	86.94964526
641	86.93918902
642	86.9390434
643	86.93904182
644	86.93687605
645	86.905819
646	86.90581413
647	86.90576977
648	86.90576669
649	86.90576654
650	86.90566971
651	86.90564564
652	86.90558919
653	86.90558919
654	86.90552093
655	86.89312073
656	86.88609603
657	86.88603788
658	86.88601046
659	86.88310899
660	86.87745895
661	86.86999944
662	86.86042089
663	86.85842107
664	86.85816006
665	86.85814846
666	86.85784617
667	86.85783424
668	86.85769151
669	86.85753671
670	86.85749244
671	86.85475801
672	86.85341501
673	86.84655322
674	86.83746041
675	86.83745687
676	86.8358188
677	86.83475811
678	86.83443204
679	86.83427139
680	86.83245971
681	86.82956418
682	86.82948621
683	86.82733372
684	86.81686271
685	86.81523125
686	86.8152302
687	86.81435412
688	86.81434671
689	86.81433468
690	86.81428745
691	86.8141594
692	86.81048358
693	86.75701279
694	86.75616422
695	86.75608112
696	86.75548299
697	86.74910256
698	86.74542369
699	86.74430536
700	86.7442964
701	86.73543657
702	86.73375922
703	86.73208681
704	86.72664869
705	86.7266452
706	86.72602061
707	86.69660297
708	86.69553621
709	86.6954498
710	86.66457993
711	86.66457842
712	86.6625702
713	86.66256914
714	86.66256913
715	86.65352429
716	86.62427925
717	86.61841061
718	86.61824486
719	86.6181282
720	86.61812211
721	86.60968784
722	86.57118725
723	86.56761429
724	86.56245914
725	86.55593881
726	86.55579237
727	86.5472828
728	86.5086872
729	86.50867305
730	86.50864444
731	86.50829391
732	86.50143835
733	86.47704556
734	86.47655758
735	86.47654868
736	86.47654692
737	86.4657189
738	86.44907933
739	86.43959747
740	86.43607344
741	86.43529065
742	86.41931609
743	86.41837706
744	86.41677616
745	86.41595871
746	86.41587022
747	86.41586406
748	86.41572096
749	86.41545714
750	86.41384029
751	86.41281706
752	86.4127912
753	86.41266685
754	86.4125482
755	86.41249963
756	86.41231607
757	86.41078734
758	86.41053693
759	86.41053677
760	86.4104837
761	86.40123235
762	86.40058544
763	86.40054439
764	86.40053995
765	86.40053993
766	86.40053844
767	86.40029482
768	86.39499976
769	86.39499847
770	86.39499844
771	86.39499781
772	86.39499718
773	86.39263918
774	86.39243068
775	86.39229839
776	86.3819063
777	86.35682105
778	86.33735031
779	86.33730398
780	86.33729124
781	86.32579914
782	86.31833365
783	86.3060497
784	86.2888996
785	86.27552566
786	86.27551627
787	86.27495839
788	86.25836358
789	86.2212917
790	86.21416648
791	86.2140804
792	86.1838016
793	86.18081149
794	86.17954049
795	86.15980693
796	86.13462974
797	86.13462927
798	86.13333497
799	86.10542081
800	86.10498066
801	86.08171098
802	86.0736849
803	86.06711385
804	86.06711131
805	86.06709918
806	86.05111678
807	86.05077186
808	86.04661822
809	86.04450006
810	86.01098029
811	86.00968453
812	85.9885488
813	85.9701018
814	85.97009965
815	85.97009945
816	85.96987271
817	85.96709899
818	85.96672759
819	85.96652272
820	85.9665212
821	85.96645047
822	85.96640624
823	85.9663037
824	85.96534829
825	85.96221283
826	85.96130984
827	85.96015224
828	85.9585474
829	85.95854477
830	85.95852151
831	85.9583953
832	85.95837526
833	85.95796829
834	85.95793208
835	85.95789774
836	85.95729901
837	85.95686714
838	85.95630056
839	85.95518676
840	85.95303012
841	85.95302342
842	85.95296971
843	85.95296788
844	85.94392247
845	85.94373641
846	85.94343875
847	85.91501206
848	85.91219056
849	85.89755044
850	85.87640668
851	85.87568497
852	85.87568403
853	85.87559337
854	85.86657573
855	85.86307686
856	85.86302895
857	85.86302871
858	85.86277169
859	85.86180807
860	85.84668493
861	85.83518267
862	85.83245164
863	85.8324508
864	85.83237903
865	85.82509892
866	85.81364955
867	85.80653736
868	85.80521242
869	85.80484051
870	85.80152878
871	85.79941812
872	85.79906098
873	85.79388322
874	85.78916559
875	85.78646937
876	85.77187084
877	85.77127874
878	85.76917116
879	85.76899817
880	85.76797145
881	85.7679538
882	85.76711077
883	85.75464744
884	85.75463701
885	85.75407302
886	85.75402084
887	85.75383817
888	85.7533905
889	85.74414939
890	85.73319876
891	85.71939626
892	85.70700242
893	85.70295223
894	85.70285667
895	85.70260015
896	85.70258848
897	85.66507444
898	85.65780478
899	85.65780305
900	85.6577912
901	85.65641903
902	85.65636024
903	85.65540586
904	85.64745732
905	85.64452868
906	85.64398179
907	85.64397967
908	85.6435233
909	85.64347826
910	85.64246401
911	85.64214984
912	85.64176875
913	85.6353687
914	85.62713821
915	85.62310151
916	85.62109679
917	85.62016529
918	85.61995871
919	85.59350253
920	85.59316478
921	85.58291793
922	85.58256442
923	85.58240003
924	85.58168371
925	85.58167402
926	85.58167059
927	85.57656996
928	85.57297454
929	85.57264622
930	85.56498652
931	85.56053017
932	85.55929044
933	85.55897383
934	85.55895964
935	85.55895275
936	85.55759897
937	85.55261201
938	85.54450456
939	85.53136292
940	85.53072755
941	85.47482731
942	85.47481624
943	85.4746104
944	85.46249161
945	85.43683178
946	85.43661124
947	85.43634453
948	85.43634086
949	85.43629251
950	85.43623315
951	85.43623067
952	85.43608846
953	85.43575408
954	85.41647672
955	85.41643265
956	85.40994307
957	85.40110733
958	85.40063539
959	85.40050699
960	85.38736556
961	85.38736541
962	85.38716571
963	85.38714831
964	85.38711451
965	85.38649439
966	85.38642997
967	85.38637329
968	85.38368272
969	85.37732559
970	85.37732339
971	85.37682479
972	85.36245126
973	85.35934195
974	85.3577336
975	85.35752747
976	85.34921738
977	85.34771175
978	85.33684125
979	85.33324506
980	85.33322533
981	85.33313016
982	85.32998804
983	85.32840224
984	85.32485561
985	85.32484749
986	85.32484515
987	85.32464289
988	85.32015403
989	85.31468502
990	85.30135329
991	85.29952397
992	85.29941645
993	85.29918898
994	85.29820019
995	85.29311532
996	85.28762228
997	85.28467497
998	85.2828013
999	85.27820243
